StockCode,Rev,Qty,AWP,MeanQty
21609,2072.150000000001,761,2.722930354796322,10
21613,632.7500000000001,221,2.863122171945702,5
21614,141.60000000000002,48,2.9500000000000006,6
21615,1195.0,840,1.4226190476190477,8
21616,1093.75,755,1.4486754966887416,6
21617,851.75,473,1.8007399577167018,5
21618,473.75,303,1.5635313531353134,5
21619,1252.5,900,1.3916666666666666,7
21620,1211.25,811,1.4935265104808877,6
21621,10622.130000000001,1303,8.15205679201842,5
21622,1049.3999999999994,212,4.9499999999999975,3
21623,18711.430000000004,2813,6.651770351937435,22
21624,773.5000000000006,130,5.950000000000005,2
21625,2140.1900000000005,307,6.971302931596093,2
21626,779.9999999999998,400,1.9499999999999995,9
21627,568.1,38,14.950000000000001,1
21628,200.49999999999997,14,14.32142857142857,1
21629,411.3499999999999,53,7.761320754716979,1
21630,452.35,53,8.534905660377358,2
21631,761.8500000000001,155,4.915161290322581,9
21632,237.00000000000006,60,3.950000000000001,12
21633,515.7,86,5.996511627906977,5
21634,462.60000000000014,948,0.48797468354430396,41
21635,367.5,270,1.3611111111111112,18
21636,703.95,917,0.7676663031624864,11
21637,136.25,109,1.25,18
21638,493.5000000000001,235,2.1000000000000005,7
21640,447.37,541,0.8269316081330869,10
21641,367.97999999999996,1102,0.33392014519056257,47
21642,584.3399999999998,1762,0.3316345062429057,22
21643,320.44,260,1.2324615384615385,13
21644,188.75,151,1.25,6
21647,243.60000000000002,116,2.1,3
21648,357.94,290,1.2342758620689656,15
21650,249.67000000000004,1239,0.20150928167877324,29
21651,201.75,131,1.5400763358778626,11
21654,432.53999999999985,946,0.45723044397462986,18
21656,169.64999999999998,117,1.4499999999999997,6
21657,194.6,28,6.95,1
21658,1336.6399999999999,352,3.797272727272727,4
21661,17.85,3,5.95,1
21662,416.30000000000007,74,5.6256756756756765,4
21664,346.47,97,3.5718556701030932,5
21666,249.60000000000014,384,0.6500000000000004,11
21668,2883.3699999999994,2263,1.27413610251878,12
21669,3340.8099999999995,2621,1.2746318199160624,13
21670,2772.71,2223,1.2472829509671615,13
21671,2879.0899999999997,2369,1.215318699873364,14
21672,3029.21,2477,1.222935002018571,15
21673,2668.62,2158,1.2366172381835032,13
21675,299.90999999999997,351,0.8544444444444443,10
21676,191.04999999999995,211,0.9054502369668245,6
21677,390.6499999999999,455,0.8585714285714284,8
21678,88.39999999999998,104,0.8499999999999998,6
21679,891.2200000000006,1054,0.8455597722960158,12
21680,683.4000000000003,804,0.8500000000000004,15
21681,19.9,2,9.95,1
21682,866.31,174,4.978793103448275,3
21683,876.1500000000004,297,2.9500000000000015,6
21684,575.4100000000001,764,0.7531544502617802,20
21686,1228.4,32,38.3875,1
21688,932.2000000000006,316,2.950000000000002,8
21689,345.0,92,3.75,4
21690,90.0,24,3.75,2
21692,63.75,17,3.75,2
21693,1056.1000000000006,358,2.9500000000000015,7
21694,817.0500000000002,303,2.696534653465347,15
21695,834.8500000000006,283,2.950000000000002,7
21696,525.1000000000001,178,2.9500000000000006,7
21698,116.62000000000002,266,0.43842105263157904,12
21700,591.6,696,0.85,15
21703,3395.2299999999977,9186,0.369609187894622,36
21704,3852.5200000000013,4999,0.7706581316263256,24
21705,1267.6099999999994,1357,0.9341267501842295,11
21706,1134.5800000000002,229,4.9544978165938875,3
21707,601.2199999999998,120,5.010166666666665,2
21708,381.15,77,4.949999999999999,3
21709,430.05999999999995,87,4.9432183908045975,2
21710,412.4099999999999,84,4.909642857142856,2
21711,420.1,86,4.884883720930233,3
21713,1415.749999999999,685,2.066788321167882,5
21714,1331.25,1065,1.25,8
21715,2736.7500000000014,1141,2.3985539000876437,8
21716,2901.320000000003,1198,2.4218030050083494,8
21717,931.9499999999999,405,2.301111111111111,10
21718,1612.42,1288,1.2518788819875777,8
21719,255.84999999999988,301,0.8499999999999996,8
21720,48.45,57,0.8500000000000001,7
21721,148.75000000000003,175,0.8500000000000002,7
21722,29.75,35,0.85,4
21723,315.35,371,0.8500000000000001,9
21724,316.19999999999993,372,0.8499999999999999,6
21725,232.89999999999986,274,0.8499999999999995,8
21726,196.34999999999994,231,0.8499999999999998,6
21730,1523.4900000000002,319,4.775830721003135,3
21731,12105.010000000013,7769,1.5581168747586578,23
21733,8105.029999999975,2873,2.8211033762617386,6
21735,1049.1,82,12.79390243902439,1
21736,136.05,77,1.766883116883117,11
21738,132.75000000000006,45,2.950000000000001,2
21739,417.4399999999998,143,2.919160839160838,2
21741,386.45000000000005,131,2.95,4
21742,1148.3500000000006,193,5.950000000000003,2
21743,650.4000000000001,240,2.7100000000000004,12
21744,1128.0900000000006,367,3.0738147138964593,4
21745,3397.19,925,3.6726378378378377,4
21746,2484.94,2130,1.166638497652582,19
21747,417.53000000000003,349,1.1963610315186248,13
21749,3066.9000000000015,1619,1.894317479925881,24
21750,163.79999999999998,78,2.0999999999999996,4
21754,9740.509999999998,1647,5.914092289010321,3
21755,7526.109999999993,1264,5.954200949367083,3
21756,4715.929999999993,790,5.969531645569611,3
21757,29.700000000000003,6,4.95,2
21758,202.4,32,6.325,2
21761,299.49999999999994,10,29.949999999999996,1
21763,169.75,6,28.291666666666668,1
21769,607.6500000000001,11,55.2409090909091,5
21770,7281.659999999999,1571,4.635047740292807,4
21773,693.52,920,0.7538260869565218,15
21774,645.78,834,0.7743165467625899,15
21775,310.16,280,1.1077142857142859,6
21777,47.7,6,7.95,3
21781,999.0000000000002,68,14.691176470588239,1
21784,179.09999999999997,18,9.949999999999998,1
21785,267.95,411,0.6519464720194647,82
21786,621.9099999999996,1711,0.36347749853886596,17
21787,1791.3800000000003,2234,0.8018710832587289,20
21788,640.1799999999998,820,0.7807073170731705,16
21789,658.13,779,0.8448395378690629,10
21790,10375.169999999967,13251,0.7829726058410661,17
21791,6234.950000000001,5273,1.182429357102219,15
21792,1384.7000000000003,330,4.196060606060607,4
21793,1240.4400000000003,296,4.190675675675677,4
21794,2052.62,498,4.121726907630522,5
21801,135.24000000000004,322,0.4200000000000001,21
21802,419.5800000000001,999,0.4200000000000001,19
21803,477.9600000000001,1138,0.4200000000000001,22
21804,656.7,178,3.6893258426966296,4
21807,174.29999999999995,415,0.4199999999999999,13
21808,370.0,100,3.7,4
21809,995.2999999999997,1859,0.5353953738569122,20
21810,1880.910000000002,4051,0.4643075783757102,27
21811,1592.72,3036,0.5246113306982872,26
21812,332.4,68,4.888235294117647,3
21813,356.4,72,4.949999999999999,3
21814,108.74999999999999,75,1.4499999999999997,5
21815,191.4,132,1.45,6
21816,49.3,34,1.45,3
21817,408.8599999999998,908,0.45028634361233455,14
21818,1281.1299999999992,2699,0.4746683957021116,16
21819,1054.6299999999992,2465,0.4278417849898577,19
21820,591.89,158,3.746139240506329,4
21821,345.0,92,3.75,3
21822,390.84000000000003,438,0.8923287671232878,9
21823,687.98,1196,0.5752341137123747,15
21824,474.9100000000001,1003,0.47348953140578276,18
21826,116.25,93,1.25,4
21827,7.5,6,1.25,2
21828,392.5,314,1.25,4
21829,938.5199999999988,4553,0.20613222051394658,50
21830,750.4900000000002,1782,0.4211503928170596,29
21832,1306.7300000000002,785,1.6646242038216563,6
21833,2313.0299999999993,1407,1.6439445628997862,19
21836,11.25,3,3.75,1
21839,5.45,1,5.45,1
21841,310.25,73,4.25,3
21843,7739.999999999986,720,10.74999999999998,2
21844,3860.000000000001,1432,2.695530726256984,14
21845,962.9800000000005,1126,0.8552220248667854,19
21846,115.82,18,6.434444444444444,1
21847,44.550000000000004,9,4.95,1
21849,260.73999999999995,52,5.014230769230768,2
21850,64.35000000000002,13,4.950000000000002,1
21851,138.72,26,5.335384615384616,1
21864,1150.440000000001,590,1.9498983050847474,5
21865,463.38000000000034,223,2.077937219730943,3
21866,670.4599999999999,537,1.2485288640595902,4
21867,336.27000000000004,266,1.2641729323308273,3
21868,1891.25,1517,1.246704021094265,9
21870,987.5,790,1.25,9
21871,2509.91,2134,1.1761527647610122,14
21872,842.58,810,1.0402222222222224,10
21873,402.72,408,0.9870588235294119,6
21874,1741.75,1427,1.2205676243868255,13
21875,520.14,414,1.256376811594203,6
21876,1288.69,1349,0.95529280948851,12
21877,2173.7299999999996,1613,1.347631742095474,8
21878,1108.1000000000013,1348,0.8220326409495559,14
21879,303.23000000000013,1027,0.2952580331061345,17
21880,432.20000000000033,856,0.5049065420560751,12
21881,315.5500000000001,975,0.32364102564102576,21
21882,191.28000000000003,600,0.31880000000000003,14
21883,580.8700000000003,1367,0.4249231894659842,14
21884,318.81000000000006,1017,0.31348082595870214,23
21888,3326.1,882,3.7710884353741494,4
21889,7183.45,5752,1.2488612656467315,12
21890,3250.01,1071,3.0345564892623718,5
21891,8458.980000000007,6774,1.248742249778566,26
21892,2740.3599999999997,2159,1.2692728114867993,9
21894,610.73,476,1.283046218487395,6
21895,4.25,1,4.25,1
21896,564.9000000000007,269,2.1000000000000023,4
21897,1250.82,402,3.1114925373134326,201
21898,1423.0300000000002,445,3.1978202247191017,63
21899,840.2899999999997,1279,0.6569898358092258,8
21900,1057.7999999999995,1588,0.6661209068010072,9
21901,1137.0100000000004,1737,0.6545826137017849,7
21902,632.9,972,0.6511316872427984,8
21903,1122.180000000001,501,2.23988023952096,4
21904,107.1,51,2.1,2
21905,707.4099999999999,685,1.032715328467153,6
21906,1516.9,238,6.373529411764706,3
21907,4734.249999999988,2281,2.0755151249451944,6
21908,4180.319999999995,2133,1.9598312236286897,8
21910,59.400000000000006,36,1.6500000000000001,4
21911,153.45000000000005,93,1.6500000000000006,4
21912,5523.530000000001,1575,3.507003174603175,5
21913,1131.28,302,3.745960264900662,3
21914,5695.679999999999,4503,1.264863424383744,12
21915,18648.88,16594,1.123832710618296,42
21916,1761.46,4339,0.4059598985941461,16
21917,1647.7799999999986,4082,0.40366976972072477,21
21918,2807.9799999999973,6997,0.40131199085322244,24
21922,5682.09,759,7.486284584980237,4
21925,496.25,397,1.25,5
21926,211.25,169,1.25,6
21927,271.25,217,1.25,8
21928,17579.090000000007,9436,1.8629811360746087,16
21929,18042.91000000001,9667,1.866443570911349,15
21930,10884.550000000003,5703,1.908565667192706,11
21931,9800.280000000006,5050,1.9406495049504962,11
21932,2495.1100000000015,1402,1.779679029957205,6
21933,4290.910000000004,2407,1.7826796842542603,8
21934,1223.3999999999996,756,1.6182539682539678,10
21935,2822.720000000002,1762,1.6019977298524415,8
21936,10214.55999999999,3702,2.759200432198809,9
21937,2603.500000000002,930,2.7994623655914,7
21942,76.75000000000001,93,0.8252688172043012,8
21943,48.45000000000001,57,0.8500000000000002,5
21944,177.87999999999994,232,0.7667241379310342,6
21945,190.7899999999999,225,0.8479555555555551,7
21946,58.900000000000006,72,0.8180555555555556,6
21947,743.98,596,1.2482885906040269,6
21948,543.07,418,1.2992105263157896,7
21949,725.49,613,1.1835073409461665,10
21955,6635.610000000002,1159,5.7252890422778275,7
21967,1506.24,5166,0.29156794425087107,28
21972,320.45,221,1.45,7
21973,198.64999999999998,137,1.4499999999999997,6
21974,1841.7600000000027,1257,1.465202863961816,7
21975,4303.630000000001,9055,0.4752766427388184,26
21976,1728.6800000000005,3484,0.4961768082663607,21
21977,6664.409999999996,13957,0.4774958802034818,31
21980,1489.0800000000004,4856,0.3066474464579902,28
21981,1510.2000000000005,5288,0.2855900151285931,26
21982,1684.7700000000002,6057,0.27815255076770684,32
21983,473.9600000000001,1460,0.32463013698630144,18
21984,617.1599999999999,2006,0.30765702891326013,18
21985,2550.2900000000027,8569,0.2976181584782358,23
21986,1129.79,3985,0.28351066499372646,25
21987,1246.2899999999993,2037,0.611826215022091,13
21988,1663.300000000001,2194,0.7581130355515046,14
21989,1675.240000000002,2068,0.8100773694390726,9
21990,1198.35,817,1.4667686658506731,6
21991,429.08000000000004,282,1.5215602836879434,4
21992,1658.69,1163,1.4262166809974206,5
21993,1299.15,886,1.466309255079007,6
22021,577.4999999999994,350,1.6499999999999984,5
22023,294.81,699,0.42175965665236054,13
22024,579.0700000000004,1440,0.4021319444444447,17
22025,422.64,1068,0.3957303370786517,21
22026,439.9200000000003,1068,0.41191011235955083,16
22027,1059.109999999999,2581,0.41034870205346724,15
22028,1198.4499999999985,2903,0.4128315535652768,15
22029,2066.059999999996,5242,0.39413582602060204,21
22030,2130.629999999996,5361,0.39743144935646263,21
22031,113.25000000000004,255,0.4441176470588237,11
22032,151.62000000000003,361,0.4200000000000001,11
22033,141.12000000000006,336,0.4200000000000002,16
22034,1.26,3,0.42,3
22035,574.0600000000005,1406,0.40829302987197763,15
22037,1573.119999999995,3795,0.41452437417654675,14
22038,199.5,475,0.42,25
22039,94.5,225,0.42,28
22040,304.5,725,0.42,25
22041,8357.070000000003,3774,2.2143799682034984,18
22042,151.20000000000002,360,0.42000000000000004,13
22043,283.32000000000005,1188,0.23848484848484852,27
22044,196.44000000000005,816,0.24073529411764713,22
22045,1593.84,3852,0.4137694704049844,30
22046,500.22,1191,0.42000000000000004,28
22047,1373.5,3375,0.40696296296296297,31
22048,210.0,500,0.42,25
22049,153.25,625,0.2452,29
22050,283.5,675,0.42,27
22051,420.0,1000,0.42,25
22052,229.32,546,0.42,22
22053,3596.42,4236,0.8490132200188858,162
22055,1144.1800000000003,848,1.3492688679245286,8
22057,576.6599999999997,530,1.088037735849056,8
22059,1937.4100000000021,1725,1.1231362318840592,10
22060,600.1500000000001,129,4.65232558139535,4
22061,2301.730000000001,347,6.6332276657060545,3
22062,598.9100000000001,589,1.0168251273344653,9
22063,1109.5000000000005,538,2.062267657992566,5
22064,1247.1599999999985,904,1.3796017699115029,8
22065,2869.9999999999995,6430,0.44634525660964225,34
22066,847.6299999999994,1859,0.455960193652501,18
22067,364.35000000000014,263,1.3853612167300386,9
22068,297.2400000000001,242,1.228264462809918,5
22069,240.78000000000003,220,1.0944545454545456,5
22070,1065.22,287,3.7115679442508713,4
22071,707.0,191,3.701570680628272,3
22072,1397.83,433,3.22824480369515,4
22073,672.1800000000001,190,3.537789473684211,7
22074,515.84,626,0.8240255591054314,10
22075,1442.7199999999996,1008,1.4312698412698408,10
22076,1304.369999999999,1035,1.2602608695652164,9
22077,10394.690000000017,5921,1.755563249451109,11
22078,2610.0,1300,2.0076923076923077,8
22079,1684.4899999999998,1005,1.6761094527363183,6
22080,980.8499999999998,609,1.6105911330049258,7
22081,709.42,422,1.6810900473933648,6
22082,3088.4300000000035,1879,1.6436562001064414,7
22083,6235.959999999988,2192,2.844872262773717,7
22084,8728.599999999995,3188,2.737954830614804,13
22085,1415.6500000000005,507,2.792209072978305,6
22086,28875.880000000005,10504,2.7490365575019045,14
22087,5156.750000000002,1885,2.7356763925729455,12
22088,4533.9,1642,2.7612058465286236,9
22089,3398.4999999999995,1214,2.799423393739703,6
22090,7420.239999999982,2612,2.8408269525267924,8
22091,914.039999999999,1938,0.4716408668730645,14
22092,312.3399999999998,668,0.4675748502994009,7
22093,514.5599999999996,1220,0.42177049180327836,11
22094,716.4699999999992,1540,0.46524025974025923,12
22095,1420.9799999999996,1569,0.9056596558317397,13
22096,562.1399999999994,1358,0.4139469808541969,11
22097,688.829999999999,1581,0.4356925996204927,10
22098,501.4699999999995,1044,0.48033524904214514,9
22099,696.3799999999994,1396,0.49883954154727755,10
22100,305.80999999999983,729,0.4194924554183811,18
22101,505.26,513,0.9849122807017544,20
22102,434.25,813,0.5341328413284133,42
22103,301.32000000000005,540,0.558,38
22104,120.07,151,0.7951655629139073,12
22105,338.5,266,1.2725563909774436,24
22106,428.15000000000003,165,2.594848484848485,11
22107,654.98,199,3.291356783919598,3
22108,246.53,101,2.440891089108911,3
22109,2447.64,652,3.754049079754601,6
22110,1559.509999999997,616,2.531672077922073,3
22111,9663.899999999983,2038,4.741854759568196,4
22112,15889.939999999991,3494,4.547779049799654,7
22113,7097.6900000000005,1796,3.951943207126949,5
22114,8586.22,2132,4.027307692307692,5
22115,1706.8100000000015,1495,1.1416789297658874,8
22116,354.31000000000006,349,1.0152148997134671,5
22117,3802.4999999999995,1290,2.9476744186046506,17
22118,748.8299999999997,219,3.4193150684931495,2
22119,1724.4100000000008,347,4.9694812680115295,3
22120,2917.899999999999,302,9.661920529801321,2
22121,1924.9400000000014,332,5.798012048192775,2
22123,794.3899999999998,443,1.793205417607223,5
22124,130.37000000000003,79,1.6502531645569625,3
22125,23.8,4,5.95,4
22127,479.7,402,1.1932835820895522,19
22128,1502.69,1297,1.1585890516576716,28
22129,790.56,992,0.7969354838709677,26
22130,908.6300000000003,1091,0.8328414298808435,16
22131,3368.470000000002,1889,1.7832027527792493,9
22132,528.6899999999998,633,0.8352132701421798,13
22133,585.7799999999997,702,0.8344444444444441,11
22134,255.18000000000004,637,0.4005965463108321,11
22135,114.96000000000006,262,0.4387786259541987,5
22136,530.45,333,1.5929429429429431,6
22137,191.00000000000006,68,2.8088235294117654,6
22138,14490.700000000037,2994,4.839913159652651,4
22139,12243.180000000031,2474,4.948738884397749,4
22141,3408.1799999999944,1654,2.0605683192261153,6
22142,3554.140000000005,2526,1.4070229612034857,9
22144,5387.099999999989,2618,2.0577158135981626,8
22145,63.0,30,2.1,30
22146,1.95,1,1.95,1
22147,3536.050000000009,2453,1.4415205870362857,7
22148,2553.150000000002,1377,1.8541394335511996,11
22149,6025.389999999987,2990,2.0151806020066845,8
22150,3800.449999999996,1995,1.9049874686716772,6
22151,3202.2299999999955,7907,0.4049867206272917,41
22152,965.8700000000003,2347,0.41153387302939937,23
22153,599.8200000000002,1435,0.41799303135888516,27
22154,1454.580000000001,3525,0.4126468085106386,29
22155,651.8399999999999,1552,0.41999999999999993,25
22156,1155.7000000000003,1365,0.8466666666666669,12
22157,180.19999999999996,212,0.8499999999999999,19
22158,6321.459999999994,2254,2.8045519077196066,11
22161,517.2899999999998,2363,0.2189123994921709,19
22162,135.7,46,2.9499999999999997,3
22163,269.3500000000001,289,0.9320069204152251,9
22164,209.45000000000005,71,2.9500000000000006,5
22165,1477.9000000000005,266,5.556015037593987,6
22166,127.20000000000002,16,7.950000000000001,2
22167,1010.2000000000004,117,8.634188034188037,1
22168,629.0,74,8.5,1
22169,4505.79,582,7.7419072164948455,3
22170,3624.3,588,6.163775510204082,4
22171,7745.18,1153,6.717415437987858,5
22173,2792.279999999999,928,3.008922413793102,4
22174,4032.5599999999986,2688,1.5002083333333327,15
22175,1718.2500000000014,615,2.7939024390243925,7
22176,1417.4500000000016,487,2.910574948665301,4
22178,18224.610000000004,13864,1.3145275533756495,24
22179,3226.59,503,6.4146918489065605,4
22180,1402.3500000000006,144,9.73854166666667,2
22181,455.01999999999987,550,0.8273090909090907,11
22182,708.8500000000001,203,3.4918719211822666,5
22183,228.6,36,6.35,4
22184,34.0,4,8.5,2
22185,2029.699999999999,1428,1.4213585434173661,10
22186,960.6399999999998,448,2.1442857142857137,5
22187,1798.17,823,2.1848967193195628,7
22188,11207.71,4555,2.460529088913282,37
22189,19144.630000000005,7249,2.641002896951304,23
22190,785.1300000000001,566,1.3871554770318024,10
22191,5562.4,677,8.216248153618906,2
22192,4547.13,549,8.28256830601093,2
22193,6760.639999999999,830,8.14534939759036,3
22194,280.5,33,8.5,1
22195,2840.220000000002,1698,1.6726855123674924,7
22196,1188.7800000000009,1390,0.8552374100719431,9
22197,16807.329999999987,21948,0.7657795698924725,35
22198,731.25,473,1.5459830866807611,17
22199,648.25,185,3.504054054054054,4
22200,1194.54,322,3.709751552795031,4
22201,357.5,106,3.3726415094339623,2
22202,142.5,38,3.75,2
22203,988.63,308,3.2098376623376623,3
22204,127.5,42,3.0357142857142856,3
22207,4449.11,1125,3.9547644444444443,9
22208,872.0900000000007,945,0.9228465608465616,6
22209,484.6399999999999,494,0.9810526315789471,5
22210,822.570000000001,914,0.8999671772428894,6
22211,458.3299999999999,487,0.9411293634496919,4
22212,1612.1699999999992,773,2.085601552393272,5
22214,246.70000000000005,114,2.1640350877192986,5
22215,1371.0,207,6.6231884057971016,3
22216,182.30999999999997,327,0.5575229357798165,16
22217,597.51,725,0.824151724137931,10
22218,4.25,1,4.25,1
22219,2796.5199999999945,3346,0.8357800358637162,10
22220,918.8499999999999,143,6.425524475524475,2
22221,628.0,80,7.85,2
22222,2599.2000000000007,824,3.1543689320388357,5
22223,902.85,315,2.8661904761904764,7
22224,1158.1500000000008,401,2.888154613466336,5
22227,1275.5500000000004,1967,0.6484748347737673,10
22228,596.4599999999998,850,0.7017176470588233,8
22229,332.5699999999999,493,0.6745841784989856,7
22230,243.37999999999994,650,0.3744307692307691,20
22231,552.8499999999999,577,0.9581455805892546,8
22232,336.11,399,0.8423809523809525,11
22233,299.27000000000004,315,0.9500634920634922,7
22236,2534.1,214,11.841588785046728,3
22241,1130.0,904,1.25,9
22242,656.85,433,1.5169745958429561,27
22243,4578.599999999999,3044,1.5041392904073585,26
22244,2059.0499999999993,1163,1.7704643164230431,19
22245,961.8600000000004,1194,0.8055778894472365,19
22246,436.2299999999999,217,2.0102764976958523,7
22247,408.0900000000001,485,0.8414226804123713,7
22248,197.2899999999999,237,0.8324472573839659,7
22249,540.6900000000003,641,0.8435101404056167,7
22250,374.09000000000015,445,0.8406516853932587,7
22251,415.44,336,1.2364285714285714,6
22252,762.82,644,1.184503105590062,8
22254,706.02,594,1.1885858585858586,14
22255,460.69999999999976,542,0.8499999999999995,12
22256,327.5,262,1.25,6
22257,194.39,283,0.6868904593639575,15
22258,535.19,715,0.7485174825174826,18
22259,240.95999999999998,384,0.6275,22
22260,167.17000000000002,193,0.8661658031088084,6
22261,265.5599999999999,306,0.8678431372549016,6
22262,452.76999999999987,529,0.8558979206049147,9
22263,59.839999999999996,104,0.5753846153846154,6
22264,518.7699999999999,1393,0.3724120603015074,31
22265,334.10000000000014,514,0.6500000000000002,9
22266,563.35,1861,0.3027135948414831,21
22267,654.6999999999999,828,0.7907004830917873,10
22268,658.18,1798,0.3660622914349277,17
22269,521.73,841,0.6203686087990488,9
22270,450.0,120,3.75,4
22271,4693.26999999999,1645,2.853051671732517,6
22272,268.45,91,2.9499999999999997,3
22273,3457.3899999999976,1189,2.90781328847771,5
22274,3711.4999999999964,1294,2.868238021638328,5
22275,527.85,69,7.65,69
22276,627.3,246,2.55,3
22277,728.6200000000005,355,2.0524507042253535,5
22278,539.5500000000001,109,4.950000000000001,2
22279,338.41,288,1.1750347222222224,11
22280,224.88,177,1.2705084745762711,5
22281,648.5499999999997,109,5.9499999999999975,2
22282,1412.52,110,12.841090909090909,1
22283,1248.0400000000006,156,8.000256410256414,2
22284,976.7999999999992,592,1.6499999999999986,8
22285,1376.0999999999988,834,1.6499999999999986,8
22286,867.2699999999998,1051,0.8251855375832539,12
22287,629.2800000000001,738,0.8526829268292684,12
22288,566.25,453,1.25,10
22289,157.5,126,1.25,5
22291,1463.0499999999997,1009,1.4499999999999997,14
22292,1520.0,1088,1.3970588235294117,11
22293,1190.4499999999994,821,1.4499999999999993,9
22294,6628.57,5405,1.226377428307123,20
22295,3132.869999999999,1951,1.605776524859046,13
22296,4987.18000000001,3054,1.632999345121156,10
22297,4715.030000000001,3863,1.220561739580637,16
22299,771.4,882,0.8746031746031746,32
22300,3014.1899999999987,1437,2.0975574112734856,9
22301,4469.940000000001,2094,2.134641833810889,10
22302,3378.3999999999996,1617,2.0893011750154606,12
22303,4316.200000000002,2010,2.1473631840796026,12
22304,1268.0599999999997,744,1.704381720430107,15
22305,1556.8900000000003,683,2.279487554904832,15
22306,804.1900000000005,688,1.1688808139534892,10
22307,531.9400000000003,457,1.1639824945295412,10
22308,356.89000000000004,145,2.4613103448275866,4
22309,709.3800000000005,293,2.42109215017065,4
22310,841.7899999999998,531,1.5852919020715628,10
22311,1008.5,322,3.1319875776397517,4
22312,1124.5900000000006,391,2.876189258312022,5
22313,845.3900000000003,303,2.7900660066006613,5
22314,1171.2400000000007,406,2.884827586206898,5
22315,914.77,761,1.2020630749014454,6
22316,705.05,637,1.1068288854003139,14
22317,506.3199999999999,172,2.9437209302325575,4
22318,705.6000000000004,240,2.9400000000000017,4
22319,430.78000000000026,926,0.46520518358531343,19
22320,636.1100000000001,105,6.058190476190477,2
22321,645.15,759,0.85,12
22322,145.35,171,0.85,11
22323,1.95,1,1.95,1
22324,456.3599999999999,228,2.0015789473684205,7
22325,450.4500000000001,91,4.950000000000001,2
22326,16100.319999999967,5956,2.703210208193413,15
22327,1451.300000000001,518,2.801737451737454,5
22328,12426.689999999984,4615,2.6926738894907873,15
22329,1431.2999999999993,914,1.56597374179431,9
22331,1742.9600000000003,1128,1.5451773049645392,13
22332,1546.2000000000007,972,1.5907407407407415,7
22333,2702.9800000000027,1706,1.5843962485345855,10
22334,1101.44,684,1.6102923976608188,7
22335,1250.1999999999998,2024,0.617687747035573,15
22336,505.28000000000003,1598,0.3161952440550689,40
22337,383.95,635,0.6046456692913386,23
22338,913.4399999999996,4158,0.2196825396825396,33
22339,397.88,1468,0.27103542234332423,40
22340,412.83000000000015,981,0.42082568807339465,15
22341,672.6500000000001,405,1.6608641975308645,9
22342,510.6,564,0.9053191489361703,17
22343,729.61,1687,0.4324896265560166,25
22344,373.30999999999995,1049,0.35587225929456623,22
22345,303.18000000000006,954,0.31779874213836484,21
22346,309.69000000000005,885,0.34993220338983055,26
22348,1838.0100000000018,2211,0.8313025780189968,14
22349,1537.15,435,3.5336781609195405,5
22350,3583.769999999998,1355,2.6448487084870833,15
22351,19.8,12,1.6500000000000001,12
22352,4733.290000000003,2043,2.3168330885952044,9
22353,155.54999999999998,61,2.55,2
22354,1153.87,323,3.57235294117647,10
22355,4156.259999999997,5206,0.7983595850941215,14
22356,3894.12,4882,0.7976485047111839,16
22357,838.85,205,4.091951219512195,4
22358,1317.6800000000017,448,2.9412500000000037,3
22359,471.8899999999997,159,2.9678616352201237,2
22360,1465.4000000000008,520,2.8180769230769247,4
22361,1478.2500000000018,527,2.8050284629981057,3
22362,477.6799999999997,160,2.9854999999999983,2
22363,308.89000000000004,107,2.8868224299065424,3
22364,783.3199999999999,280,2.797571428571428,3
22365,2490.3899999999994,413,6.0299999999999985,5
22366,3480.8499999999995,533,6.5306754221388355,5
22367,4557.08999999999,2451,1.8592778457772297,7
22371,1735.68,400,4.3392,2
22372,931.08,220,4.232181818181818,2
22374,1865.8400000000001,444,4.202342342342343,2
22375,1056.05,253,4.174110671936758,2
22376,820.6899999999999,193,4.252279792746114,2
22377,972.9899999999999,639,1.522676056338028,8
22378,2090.4600000000005,1684,1.241365795724466,15
22379,3659.1299999999983,1740,2.102948275862068,7
22380,2197.0499999999993,1119,1.9634048257372647,5
22381,1946.5799999999995,939,2.0730351437699674,5
22382,10542.799999999987,6576,1.6032238442822364,9
22383,10543.099999999979,6558,1.6076700213479687,10
22384,9200.399999999994,5720,1.6084615384615375,9
22385,15115.880000000008,8130,1.8592718327183282,16
22386,12758.890000000012,6570,1.9419923896499258,12
22389,256.4700000000001,153,1.676274509803922,6
22390,410.72000000000014,261,1.5736398467432955,8
22391,186.06,146,1.2743835616438357,8
22393,451.69000000000017,304,1.4858223684210532,9
22394,111.78,78,1.4330769230769231,9
22395,130.26,134,0.9720895522388059,8
22396,565.3199999999999,1176,0.48071428571428565,10
22398,965.2199999999998,1689,0.5714742451154529,11
22399,961.15,851,1.1294359576968271,17
22400,714.2099999999997,1392,0.5130818965517239,9
22402,1000.6399999999994,1699,0.5889582107121833,11
22403,562.25,1217,0.4619967132292523,13
22405,194.97,189,1.0315873015873016,5
22406,335.64000000000004,318,1.0554716981132077,4
22407,98.07,94,1.0432978723404254,3
22408,141.5,137,1.032846715328467,5
22409,268.75,215,1.25,4
22410,212.88,223,0.9546188340807175,4
22411,8933.720000000005,4571,1.9544344782323353,10
22412,1780.5000000000011,875,2.034857142857144,7
22413,6665.719999999999,2360,2.824457627118644,10
22414,982.37,165,5.953757575757575,5
22415,151.05,19,7.95,1
