CustomerID,Rev,Quantity,B2B
13492.0,1269.8400000000006,408,1
13493.0,498.63,377,1
13494.0,316.26,162,1
13495.0,1990.1199999999994,814,1
13496.0,617.93,329,1
13497.0,321.04999999999995,159,1
13499.0,1146.96,1358,1
13500.0,1136.7700000000002,585,1
13501.0,1310.4699999999998,557,1
13502.0,292.0,264,1
13503.0,216.84999999999997,248,1
13504.0,295.93,178,1
13505.0,3522.879999999999,2442,1
13506.0,452.82000000000005,321,1
13507.0,2479.159999999999,1597,1
13508.0,110.97,24,0
13509.0,964.7200000000001,1105,1
13510.0,1785.1599999999983,1382,1
13512.0,251.20999999999998,143,1
13513.0,205.09999999999997,109,1
13514.0,152.20000000000002,40,0
13515.0,891.1200000000002,681,1
13516.0,1389.4100000000003,985,1
13517.0,2109.0699999999997,1360,1
13518.0,659.4399999999998,392,1
13519.0,110.8,22,0
13520.0,2967.7499999999995,1629,1
13521.0,1092.3900000000003,733,1
13522.0,125.80000000000001,44,0
13523.0,3755.3800000000006,1745,1
13524.0,680.1800000000001,324,1
13525.0,628.78,394,1
13527.0,2263.76,1673,1
13529.0,307.76,74,1
13531.0,483.8000000000001,174,1
13532.0,210.30999999999983,129,1
13533.0,270.79000000000013,204,1
13534.0,5613.080000000015,2876,1
13536.0,3448.2899999999986,2136,1
13538.0,1280.85,175,1
13539.0,605.8400000000001,314,1
13544.0,291.4099999999999,127,1
13546.0,626.9899999999999,359,1
13548.0,682.41,441,1
13549.0,916.1199999999999,457,1
13551.0,91.80000000000001,12,0
13552.0,3539.530000000001,1386,1
13555.0,4149.2800000000025,2660,1
13557.0,584.0600000000001,546,1
13558.0,605.0599999999998,344,1
13560.0,174.37000000000003,64,1
13561.0,141.86,83,1
13562.0,1799.3299999999988,757,1
13563.0,777.5300000000001,209,1
13564.0,1198.3800000000006,660,1
13565.0,240.22000000000006,172,1
13566.0,874.7099999999997,575,1
13568.0,192.85000000000005,70,1
13569.0,372.24999999999994,163,1
13570.0,239.49000000000004,161,1
13571.0,2092.32,1759,1
13572.0,1384.25,534,1
13573.0,294.4,303,1
13575.0,732.0699999999997,449,1
13576.0,6703.3,2640,1
13577.0,1658.2999999999988,771,1
13579.0,467.03999999999996,176,1
13581.0,117.99999999999999,30,0
13583.0,781.0300000000002,725,1
13584.0,142.40000000000003,37,0
13587.0,347.0,160,1
13588.0,2449.5299999999984,2574,1
13589.0,379.65000000000003,114,1
13590.0,1976.1199999999992,1846,1
13591.0,1117.1300000000003,485,1
13592.0,247.95999999999995,84,1
13593.0,1990.2800000000009,707,1
13594.0,396.96999999999997,359,1
13596.0,697.04,406,1
13598.0,167.4200000000001,57,1
13599.0,5032.319999999999,3170,1
13600.0,219.51999999999998,324,1
13601.0,693.3200000000002,548,1
13602.0,428.88999999999993,267,1
13603.0,164.34,164,1
13606.0,280.53999999999996,279,1
13607.0,678.0099999999996,290,1
13610.0,1115.4300000000005,514,1
13611.0,1158.2000000000003,762,1
13614.0,1610.460000000001,570,1
13615.0,399.9900000000001,183,1
13617.0,544.18,300,1
13618.0,177.34000000000003,246,1
13621.0,213.85,343,1
13623.0,716.2400000000001,290,1
13626.0,257.22999999999996,209,1
13627.0,1624.0200000000002,1266,1
13629.0,7792.36,4372,1
13630.0,1995.6799999999998,1377,1
13631.0,3021.77,460,1
13632.0,2117.02,1036,1
13634.0,1575.1600000000003,704,1
13635.0,1071.0300000000002,677,1
13636.0,941.6199999999999,586,1
13637.0,809.2499999999998,408,1
13638.0,122.64000000000001,93,1
13639.0,1033.3400000000001,800,1
13642.0,354.7999999999999,173,1
13643.0,519.44,273,1
13644.0,2597.5200000000013,2060,1
13645.0,252.1,158,1
13647.0,1670.22,894,1
13649.0,346.6000000000001,139,1
13650.0,1809.34,918,1
13651.0,79.2,32,0
13652.0,1095.08,578,1
13654.0,2707.329999999999,2182,1
13655.0,932.9700000000004,605,1
13656.0,379.65000000000003,490,1
13657.0,382.13999999999993,209,1
13658.0,2421.470000000002,1009,1
13659.0,1550.8500000000008,879,1
13662.0,879.08,538,1
13663.0,189.47,91,1
13666.0,84.65000000000002,41,0
13667.0,305.0199999999998,154,1
13668.0,6216.069999999984,3637,1
13669.0,218.55,237,1
13670.0,349.70000000000016,282,1
13672.0,1.4210854715202004e-14,0,0
13673.0,396.9199999999999,119,1
13675.0,486.82000000000005,330,1
13678.0,232.60000000000005,924,1
13680.0,2202.3099999999995,1267,1
13681.0,827.83,360,1
13682.0,59.5,10,0
13684.0,64.23000000000002,38,0
13685.0,3119.4400000000014,5056,1
13686.0,72.0,70,1
13689.0,910.0,512,1
13690.0,172.25,67,1
13692.0,1473.3700000000006,1225,1
13693.0,-32.0,-6,0
13694.0,62924.10000000003,61808,1
13695.0,2504.1299999999987,1603,1
13697.0,151.3,177,1
13699.0,308.58,66,1
13700.0,2265.119999999999,2304,1
13703.0,99.5,10,0
13704.0,2295.3099999999986,1528,1
13705.0,711.8600000000001,363,1
13706.0,330.78999999999996,189,1
13707.0,806.4100000000004,351,1
13708.0,294.87999999999994,305,1
13709.0,6249.110000000003,3501,1
13710.0,180.48000000000002,176,1
13711.0,252.06000000000003,140,1
13712.0,228.83999999999997,352,1
13715.0,1053.9399999999996,555,1
13716.0,138.28,138,1
13717.0,1432.2600000000002,1958,1
13718.0,306.55,173,1
13719.0,1041.68,609,1
13720.0,799.8999999999999,501,1
13721.0,524.14,316,1
13722.0,2369.1600000000008,1400,1
13723.0,199.85000000000002,43,0
13725.0,1809.8100000000002,659,1
13726.0,1079.6600000000003,1054,1
13727.0,333.4800000000001,162,1
13728.0,1016.1399999999999,458,1
13730.0,752.5999999999998,488,1
13731.0,610.5899999999999,278,1
13732.0,491.86,498,1
13735.0,2766.179999999997,1083,1
13736.0,724.0,493,1
13737.0,339.59999999999997,125,1
13739.0,216.9,54,1
13740.0,350.75,425,1
13741.0,666.33,217,1
13742.0,3102.420000000001,1116,1
13743.0,1340.1499999999996,1775,1
13744.0,1156.36,1249,1
13745.0,291.53999999999996,486,1
13747.0,79.6,8,0
13748.0,948.2499999999998,439,1
13750.0,1647.2599999999998,516,1
13751.0,296.24999999999994,152,1
13752.0,1186.2800000000002,876,1
13753.0,741.26,512,1
13754.0,282.6,214,1
13755.0,2154.680000000001,1241,1
13756.0,5145.119999999995,3164,1
13758.0,3190.550000000001,1844,1
13759.0,659.41,287,1
13760.0,286.78999999999996,197,1
13761.0,1070.65,642,1
13762.0,4.263256414560601e-14,0,0
13763.0,1689.4599999999998,725,1
13764.0,1518.7600000000002,929,1
13767.0,16945.71000000001,7258,1
13769.0,2771.869999999999,1152,1
13771.0,2631.700000000001,1476,1
13772.0,1132.13,546,1
13774.0,344.99999999999994,192,1
13777.0,25758.099999999984,12807,1
13778.0,178.7,70,1
13780.0,360.01,318,1
13781.0,127.84000000000002,30,0
13782.0,911.9999999999992,371,1
13784.0,2462.7899999999995,2493,1
13786.0,230.4,136,1
13787.0,309.04,337,1
13790.0,348.79999999999995,748,1
13791.0,1047.68,828,1
13792.0,195.54999999999995,92,1
13798.0,36351.41999999996,23514,1
13799.0,688.8600000000002,402,1
13800.0,558.3199999999997,331,1
13801.0,324.79999999999995,168,1
13802.0,3906.2700000000013,2281,1
13803.0,277.07000000000005,121,1
13804.0,2635.7900000000004,1498,1
13805.0,924.5999999999999,1900,1
13806.0,256.38,56,1
13807.0,112.6,36,0
13808.0,1747.66,782,1
13809.0,155.05,29,0
13810.0,827.5099999999998,307,1
13811.0,519.75,63,1
13812.0,484.9999999999999,330,1
13813.0,1155.4099999999996,539,1
13814.0,1562.1200000000001,862,1
13815.0,3654.9099999999985,2537,1
13816.0,483.03999999999985,256,1
13817.0,328.9799999999999,208,1
13819.0,1140.35,1109,1
13821.0,385.64,153,1
13822.0,632.0000000000001,611,1
13823.0,957.6600000000001,439,1
13824.0,1698.9399999999998,768,1
13826.0,179.55,81,1
13827.0,412.0499999999998,141,1
13828.0,209.49000000000004,311,1
13829.0,-102.0,-12,0
13831.0,2202.99,745,1
13832.0,40.949999999999996,25,0
13833.0,384.7999999999999,118,1
13835.0,834.57,442,1
13837.0,271.24000000000007,183,1
13838.0,691.7299999999999,263,1
13841.0,85.0,100,1
13842.0,3385.619999999999,1768,1
13844.0,361.62,196,1
13845.0,312.98,182,1
13846.0,847.6100000000004,383,1
13848.0,1255.0,3700,1
13849.0,1537.95,1016,1
13850.0,1586.8099999999995,941,1
13851.0,2651.46,1705,1
13853.0,1056.94,304,1
13854.0,8025.0199999999995,2278,1
13856.0,363.4,484,1
13858.0,216.16999999999996,75,1
13859.0,201.16,129,1
13860.0,1240.0000000000005,589,1
13862.0,2187.3100000000013,1682,1
13863.0,299.56,219,1
13865.0,501.56,204,1
13866.0,145.67,57,1
13867.0,1015.2900000000002,513,1
13868.0,3192.54,1964,1
13869.0,3104.9500000000035,1721,1
13870.0,2751.250000000001,1320,1
13871.0,6389.800000000004,2801,1
13873.0,381.70000000000005,138,1
13874.0,540.45,180,1
13875.0,1786.7900000000004,1316,1
13876.0,122.69999999999999,36,0
13877.0,117.24000000000001,108,1
13878.0,1281.53,475,1
13880.0,3219.7700000000004,1842,1
13881.0,16989.519999999993,10062,1
13882.0,1131.28,950,1
13883.0,2542.2499999999995,1369,1
13884.0,781.3000000000002,297,1
13885.0,506.8000000000001,182,1
13886.0,243.56000000000003,126,1
13887.0,349.54999999999995,147,1
13888.0,605.63,258,1
13889.0,416.9,146,1
13890.0,1860.8599999999992,826,1
13892.0,632.97,983,1
13893.0,821.1,190,1
13894.0,535.9699999999999,339,1
13895.0,2588.1199999999994,1364,1
13897.0,311.15999999999997,200,1
13898.0,155.93,133,1
13899.0,388.52000000000004,156,1
13900.0,740.9499999999997,430,1
13901.0,2867.2,1739,1
13904.0,332.63999999999993,332,1
13908.0,2297.049999999999,1469,1
13911.0,2580.909999999999,2731,1
13914.0,613.9499999999999,379,1
13917.0,272.04,228,1
13918.0,1212.8400000000001,1140,1
13919.0,314.1600000000001,435,1
13922.0,172.24999999999997,93,1
13923.0,351.13000000000005,185,1
13924.0,1682.0800000000004,1532,1
13925.0,616.6499999999999,327,1
13926.0,223.85000000000002,104,1
13927.0,348.99,214,1
13928.0,464.56999999999994,129,1
13929.0,802.8499999999999,139,1
13930.0,337.3399999999999,274,1
13931.0,1230.9300000000003,721,1
13932.0,307.4,72,1
13933.0,608.7899999999998,205,1
13934.0,922.0999999999997,390,1
13936.0,361.28,324,1
13937.0,158.85,123,1
13938.0,71.66,70,1
13939.0,556.7499999999999,843,1
13940.0,839.1400000000002,516,1
13941.0,4912.41,2307,1
13946.0,561.57,443,1
13947.0,90.6,44,0
13948.0,101.99999999999999,40,0
13949.0,2427.3199999999974,2474,1
13950.0,728.5600000000001,321,1
13951.0,674.4499999999998,459,1
13952.0,3246.0899999999997,1424,1
13953.0,3515.6800000000003,2724,1
13954.0,378.5899999999999,141,1
13955.0,322.96,154,1
13956.0,1026.4200000000003,491,1
13958.0,-102.45,-23,0
13959.0,598.1999999999999,357,1
13960.0,230.22,142,1
13962.0,169.55,87,1
13963.0,664.54,460,1
13967.0,80.7,42,0
13969.0,8986.69,4483,1
13971.0,2702.2199999999993,1818,1
13972.0,190.25000000000009,187,1
13973.0,264.7,109,1
13974.0,413.59,249,1
13975.0,2503.2299999999996,1725,1
13976.0,357.9800000000001,154,1
13978.0,196.79,315,1
13979.0,869.8700000000001,639,1
13980.0,200.14000000000001,172,1
13982.0,1861.11,1132,1
13983.0,2590.46,1170,1
13984.0,488.03000000000003,271,1
13985.0,7024.530000000005,3439,1
13986.0,320.46000000000004,430,1
13988.0,4098.800000000001,3025,1
13989.0,1266.0799999999997,1313,1
13990.0,311.3,190,1
13991.0,849.6299999999999,995,1
13992.0,76.8,64,1
13993.0,3409.6600000000003,892,1
13994.0,2313.140000000001,940,1
13995.0,1383.4899999999998,867,1
13999.0,3865.2600000000034,2231,1
14000.0,633.71,707,1
14001.0,2043.08,962,1
14002.0,529.73,877,1
14004.0,4582.639999999999,2668,1
14005.0,2874.7200000000007,2478,1
14006.0,962.1899999999999,641,1
14009.0,685.9299999999998,361,1
14012.0,328.8,160,1
14013.0,473.02,462,1
14014.0,505.18000000000006,1076,1
14015.0,917.34,378,1
14016.0,4278.459999999999,2123,1
14019.0,1398.9600000000005,1034,1
14020.0,642.8000000000001,441,1
14021.0,631.9000000000001,192,1
14022.0,440.0,487,1
14023.0,584.0699999999998,345,1
14024.0,327.7,150,1
14027.0,104.82000000000002,62,1
14029.0,467.65999999999997,198,1
14030.0,2360.0899999999997,1479,1
14031.0,14698.90999999999,5371,1
14032.0,2929.840000000001,2008,1
14034.0,512.02,315,1
14035.0,1428.0200000000002,739,1
14036.0,626.6499999999999,268,1
14037.0,147.20000000000005,46,0
14038.0,1554.4799999999989,963,1
14039.0,152.2,92,1
14040.0,3546.2399999999993,1525,1
14041.0,141.41,94,1
14044.0,652.8199999999993,308,1
14045.0,1659.75,535,1
14046.0,151.58999999999997,443,1
14047.0,1290.0099999999998,377,1
14048.0,375.1299999999999,274,1
14049.0,5639.149999999996,3846,1
14050.0,746.3600000000001,689,1
14051.0,15477.33999999999,3741,1
14052.0,225.35999999999993,89,1
14053.0,260.25,215,1
14054.0,92.46,62,1
14055.0,725.6400000000001,216,1
14056.0,8125.2399999999825,4234,1
14057.0,6147.4000000000015,4708,1
14059.0,183.59999999999997,128,1
14060.0,6135.379999999998,5374,1
14062.0,10464.85,5593,1
14064.0,1188.3199999999997,1350,1
14066.0,152.55,45,0
14067.0,374.69999999999993,361,1
14068.0,265.85,73,1
14071.0,1292.5900000000024,862,1
14073.0,139.54,128,1
14075.0,942.2599999999998,754,1
14076.0,122.46999999999997,81,1
14077.0,499.41999999999996,268,1
14078.0,1049.3700000000003,310,1
14079.0,375.09999999999997,301,1
14080.0,45.599999999999994,48,0
14081.0,904.67,593,1
14082.0,182.24999999999997,110,1
14083.0,1018.4299999999998,732,1
14085.0,4435.789999999997,3183,1
14087.0,181.66999999999996,250,1
14088.0,50415.49,12593,1
14089.0,161.0,134,1
14090.0,76.32000000000001,72,1
14092.0,4063.100000000003,2061,1
14093.0,442.8499999999999,406,1
14096.0,53258.42999999972,16336,1
14098.0,147.34999999999997,104,1
14099.0,3092.9700000000003,2177,1
14100.0,194.9,64,1
14101.0,5976.79,6942,1
14102.0,1314.7300000000002,938,1
14104.0,216.20999999999998,72,1
14105.0,1260.3300000000002,798,1
14107.0,2688.48,1788,1
14108.0,594.1600000000001,380,1
14109.0,80.19999999999999,56,1
14110.0,5669.65,2455,1
14111.0,688.6,457,1
14112.0,2774.1699999999964,1608,1
14113.0,1377.92,635,1
14114.0,386.53,101,1
14116.0,1382.7400000000002,707,1
14117.0,90.0,72,1
14119.0,-19.9,-2,0
14121.0,2740.3,2078,1
14124.0,419.58000000000004,1618,1
14125.0,2740.4300000000017,1640,1
14126.0,643.6300000000001,458,1
14127.0,709.7099999999996,321,1
14128.0,637.5000000000001,564,1
14129.0,1123.86,592,1
14130.0,483.85999999999996,258,1
14132.0,3580.130000000001,3366,1
14133.0,590.3399999999999,342,1
14135.0,4690.31,3850,1
14138.0,982.3800000000005,610,1
14139.0,415.81999999999994,510,1
14140.0,920.0499999999996,809,1
14141.0,879.0300000000003,337,1
14142.0,311.81000000000006,313,1
14143.0,115.8,30,0
14145.0,3148.2,636,1
14146.0,2949.57,1886,1
14147.0,468.4,96,1
14148.0,157.2,16,0
14149.0,259.43000000000006,129,1
14150.0,658.6400000000001,496,1
14152.0,611.0900000000001,699,1
14154.0,1345.6200000000003,465,1
14155.0,118.75,25,0
14156.0,113855.31999999985,57013,1
14157.0,400.4300000000002,273,1
14158.0,507.66000000000014,781,1
14159.0,4675.929999999991,4392,1
14161.0,1110.52,455,1
14162.0,289.36000000000007,142,1
14163.0,2445.9100000000008,893,1
14164.0,1631.7700000000002,1033,1
14165.0,122.53999999999999,54,1
14167.0,574.8399999999999,150,1
14171.0,363.78999999999996,167,1
14173.0,450.84000000000003,150,1
14174.0,134.46,94,1
14175.0,3108.0600000000018,1461,1
14176.0,574.0,207,1
14177.0,554.46,204,1
14178.0,1600.93,1503,1
14179.0,719.7799999999997,330,1
14180.0,4640.769999999999,710,1
14184.0,452.89,127,1
14185.0,197.65,6,0
14188.0,2018.91,1145,1
14189.0,4604.3099999999995,3919,1
14191.0,4660.010000000002,3657,1
14193.0,853.3900000000001,445,1
14194.0,11216.74999999999,5783,1
14195.0,962.6999999999998,702,1
14196.0,335.52,142,1
14198.0,663.4999999999999,280,1
14199.0,185.39999999999998,28,0
14201.0,688.0400000000001,578,1
14204.0,161.02999999999997,82,1
14205.0,228.50000000000003,100,1
14206.0,308.25999999999993,274,1
14208.0,151.73999999999998,114,1
14209.0,2067.1300000000006,688,1
14210.0,1900.89,759,1
14211.0,2208.2999999999997,1232,1
14212.0,1070.48,1152,1
14213.0,-1192.2000000000003,-244,0
14214.0,1000.2299999999997,748,1
14215.0,1777.9200000000008,1354,1
14216.0,1839.3,594,1
14217.0,1925.36,677,1
14218.0,169.48000000000002,160,1
14219.0,89.94,78,1
14220.0,632.4,272,1
14221.0,3427.849999999999,2190,1
14222.0,683.17,607,1
14223.0,975.23,583,1
14224.0,1050.1200000000001,514,1
14226.0,2201.64,1301,1
14227.0,3315.710000000002,1811,1
14229.0,1450.6,590,1
14231.0,822.0600000000001,402,1
14232.0,2043.9300000000003,1937,1
14233.0,1447.5100000000007,671,1
14234.0,775.4600000000004,963,1
14235.0,3093.8599999999997,1947,1
14236.0,490.86,310,1
14237.0,161.00000000000003,38,0
14238.0,146.85,111,1
14239.0,2323.5000000000014,986,1
14240.0,890.3400000000005,418,1
14241.0,213.70000000000002,146,1
14242.0,280.55,123,1
14243.0,2535.8799999999987,1204,1
14245.0,1677.4799999999998,971,1
14246.0,1474.0600000000006,804,1
14247.0,136.77,47,0
14248.0,302.58,102,1
14250.0,1904.0500000000002,1200,1
14251.0,2879.7000000000003,1674,1
14256.0,935.06,410,1
14257.0,3087.27,1677,1
14258.0,12650.079999999996,7098,1
14259.0,120.0,68,1
14261.0,1163.4499999999998,406,1
14262.0,2618.230000000001,1645,1
14264.0,319.4700000000001,66,1
14265.0,530.18,330,1
14267.0,1279.0899999999997,461,1
14270.0,492.6499999999999,197,1
14271.0,112.32000000000002,88,1
14272.0,437.96000000000004,599,1
14273.0,559.9700000000001,264,1
14276.0,1019.3899999999996,723,1
14277.0,3920.9999999999995,1622,1
14280.0,134.04,52,1
14282.0,3729.3400000000042,2668,1
14284.0,578.4500000000002,157,1
14285.0,1910.0100000000004,541,1
14286.0,4595.809999999998,4306,1
14287.0,156.23,237,1
14288.0,413.85,187,1
14289.0,911.2599999999999,292,1
14290.0,2307.4499999999994,913,1
14291.0,3873.2999999999984,2748,1
14292.0,4819.329999999998,1643,1
14293.0,1046.5599999999993,709,1
14295.0,157.7,83,1
14297.0,1290.4799999999996,862,1
14298.0,50862.43999999997,58021,1
14299.0,2855.3499999999995,2013,1
14300.0,43.2,32,0
14301.0,632.04,600,1
14304.0,197.1,54,1
14305.0,1803.76,1069,1
14306.0,2083.4199999999996,1073,1
14307.0,2995.7200000000007,2058,1
14309.0,2319.6800000000007,1619,1
14311.0,229.71000000000004,125,1
14312.0,1611.5899999999995,1012,1
14314.0,120.0,296,1
14315.0,2456.979999999999,1010,1
14317.0,508.58,255,1
14320.0,343.11,239,1
14321.0,1530.749999999999,2406,1
14323.0,574.2600000000001,340,1
14326.0,166.85,99,1
14327.0,311.65000000000003,139,1
14329.0,4928.740000000004,3075,1
14331.0,462.65999999999997,252,1
14332.0,866.3099999999998,481,1
14333.0,351.45,52,1
14334.0,2539.4600000000005,1730,1
14335.0,468.26,379,1
14336.0,1614.9100000000008,1759,1
14338.0,554.2199999999999,329,1
14339.0,293.73,151,1
14340.0,134.7,58,1
14341.0,2166.3799999999983,1401,1
14342.0,608.7100000000002,338,1
14344.0,889.9300000000002,477,1
14345.0,108.97999999999999,50,0
14346.0,1021.5800000000002,605,1
14348.0,409.57,183,1
14349.0,133.50000000000006,86,1
14350.0,258.7,166,1
14351.0,51.0,12,0
14352.0,1078.96,538,1
14353.0,90.6,64,1
14354.0,163.62,210,1
14355.0,174.4,92,1
14356.0,666.9399999999999,266,1
14357.0,225.77000000000012,148,1
14359.0,882.5800000000002,363,1
14360.0,2128.23,1151,1
14362.0,161.20000000000002,100,1
14364.0,3717.349999999999,1967,1
14367.0,9167.820000000007,4410,1
14368.0,155.00000000000003,36,0
14371.0,100.5,34,0
14373.0,76.55,17,0
14375.0,257.67999999999995,194,1
14377.0,617.05,219,1
14379.0,348.1,292,1
14381.0,202.6800000000001,146,1
14382.0,626.07,1237,1
14383.0,1247.6899999999998,817,1
14385.0,202.11,159,1
14386.0,142.4,54,1
14387.0,1770.5600000000013,819,1
14388.0,3172.040000000002,1933,1
14389.0,999.7199999999998,702,1
14390.0,4592.470000000003,2125,1
14393.0,67.94999999999999,13,0
14395.0,3471.9100000000008,1689,1
14396.0,487.99,225,1
14397.0,2556.6800000000007,1852,1
14400.0,559.7,450,1
14401.0,4039.9799999999987,4505,1
14403.0,1426.3100000000002,513,1
14404.0,1434.7200000000003,831,1
14406.0,156.75,77,1
14407.0,2096.0799999999995,1411,1
14408.0,2606.53,1616,1
14409.0,1908.2499999999998,1158,1
14410.0,590.2999999999998,303,1
14411.0,1063.0,196,1
14412.0,761.3300000000002,784,1
14413.0,122.7,68,1
14414.0,1485.1300000000003,2509,1
14415.0,5811.559999999999,2973,1
14416.0,490.22,326,1
14418.0,1937.2500000000002,1711,1
14419.0,1058.0600000000002,487,1
14420.0,385.87,333,1
14421.0,813.11,365,1
14422.0,4263.64,2906,1
14423.0,265.2,120,1
14424.0,322.08,48,0
14426.0,3918.9000000000005,2339,1
14427.0,363.34000000000003,228,1
14428.0,1230.1400000000003,428,1
14431.0,397.76,122,1
14432.0,2255.5099999999984,2070,1
14434.0,1372.8,368,1
14436.0,89.06,129,1
14437.0,63.0,60,1
14438.0,131.9,82,1
14439.0,2661.24,526,1
14440.0,2357.6800000000003,588,1
14441.0,1545.1400000000006,430,1
14442.0,1544.6200000000001,475,1
14443.0,1400.8800000000003,931,1
14446.0,1034.7800000000002,873,1
14447.0,1163.2300000000005,571,1
14448.0,375.35,104,1
14449.0,907.0999999999999,757,1
14450.0,483.25,241,1
14451.0,662.5900000000001,389,1
14452.0,264.44000000000005,119,1
14453.0,119.93000000000002,49,0
14456.0,3045.9199999999987,2865,1
14457.0,113.64,88,1
14459.0,1837.9199999999996,760,1
14460.0,383.34,869,1
14461.0,2102.6699999999987,765,1
14462.0,1965.9000000000003,932,1
14463.0,529.62,179,1
14465.0,1058.6200000000008,405,1
14466.0,2272.4000000000015,1006,1
14467.0,598.7599999999999,278,1
14470.0,461.19000000000005,193,1
14472.0,1936.8400000000013,1160,1
14473.0,234.34,88,1
14474.0,537.71,139,1
14475.0,799.8199999999997,428,1
14476.0,215.7,132,1
14477.0,1307.8100000000002,719,1
14479.0,316.24999999999994,117,1
14480.0,279.05,143,1
14481.0,636.5100000000001,489,1
14482.0,2068.150000000001,1646,1
14483.0,129.20000000000002,95,1
14484.0,321.91999999999996,210,1
14485.0,165.75000000000003,71,1
14487.0,1183.5800000000002,734,1
14488.0,1047.4300000000003,793,1
14489.0,463.38000000000005,299,1
14491.0,340.93,139,1
14493.0,2362.8400000000006,1279,1
14494.0,139.56,92,1
14495.0,123.79999999999998,62,1
14496.0,538.8100000000001,159,1
14497.0,457.4699999999999,233,1
14498.0,1957.3200000000004,1098,1
14499.0,815.32,501,1
14500.0,356.85,117,1
14501.0,190.30999999999997,119,1
14502.0,2347.98,1467,1
14503.0,3543.2600000000016,2004,1
14504.0,673.2599999999995,308,1
14505.0,5818.699999999986,2743,1
14506.0,2012.1700000000012,730,1
14507.0,1368.1799999999994,588,1
14508.0,276.41999999999996,131,1
14511.0,1267.41,772,1
14512.0,275.28,122,1
14513.0,438.49,355,1
14514.0,1055.35,589,1
14515.0,2102.0899999999997,1134,1
14517.0,330.45,91,1
14518.0,174.37,278,1
14520.0,270.6,146,1
14522.0,974.54,525,1
14523.0,241.09000000000003,251,1
14524.0,1867.6800000000007,676,1
14525.0,4266.369999999997,2674,1
14527.0,8479.21999999996,2083,1
14528.0,364.22,278,1
14529.0,620.0399999999998,348,1
14530.0,2925.910000000001,1410,1
14532.0,932.8499999999997,284,1
14533.0,1812.6200000000006,2777,1
14534.0,4073.699999999999,1924,1
14535.0,2841.0900000000047,1825,1
14536.0,171.8,40,0
14537.0,355.5600000000001,120,1
14538.0,388.2499999999999,155,1
14539.0,537.48,428,1
14540.0,996.26,421,1
14541.0,1461.6499999999999,647,1
14542.0,103.25000000000001,19,0
14543.0,2945.2200000000007,602,1
14544.0,2024.4500000000005,1543,1
14546.0,2487.0200000000023,1287,1
14547.0,3986.739999999999,2658,1
14548.0,652.8,256,1
14549.0,289.2399999999999,136,1
14550.0,765.6200000000001,394,1
14551.0,186.23000000000002,106,1
14552.0,165.07000000000005,91,1
14553.0,859.27,493,1
14554.0,2381.040000000002,1478,1
14555.0,324.14000000000004,130,1
14557.0,0.0,0,0
14560.0,2174.1800000000007,1223,1
14561.0,1080.7600000000004,1014,1
14562.0,4715.52,1673,1
14565.0,2923.7700000000023,1529,1
14566.0,1432.0,800,1
14567.0,1524.4600000000005,410,1
14569.0,227.39,79,1
14570.0,217.2099999999999,94,1
14572.0,2803.690000000001,1425,1
14573.0,1603.7200000000014,538,1
14576.0,35.400000000000006,12,0
14577.0,859.7100000000011,353,1
14578.0,168.63,240,1
14581.0,138.6,217,1
14582.0,114.11,73,1
14583.0,1052.5500000000004,792,1
14584.0,1029.2599999999995,379,1
14585.0,157.05,91,1
14586.0,134.15999999999997,236,1
14587.0,1598.2400000000007,759,1
14589.0,39.75,5,0
14591.0,1447.140000000001,1297,1
14592.0,570.4599999999998,415,1
14593.0,617.9900000000001,332,1
14594.0,379.82999999999987,185,1
14595.0,1740.6000000000001,978,1
14597.0,883.1500000000002,577,1
14598.0,221.97000000000003,189,1
14600.0,393.3299999999999,125,1
14601.0,213.96000000000004,168,1
14603.0,660.0,400,1
14606.0,11567.100000000057,5969,1
14607.0,9793.1,6966,1
14608.0,1785.1499999999999,437,1
14609.0,601.5600000000001,7026,1
14616.0,406.08000000000004,104,1
14618.0,538.59,261,1
14619.0,379.50999999999993,145,1
14620.0,393.28000000000003,188,1
14621.0,1765.76,987,1
14622.0,320.58,146,1
14623.0,864.67,405,1
14624.0,225.84999999999997,162,1
14625.0,848.48,330,1
14626.0,2757.0699999999997,1387,1
14627.0,-21.849999999999998,-5,0
14628.0,671.96,272,1
14629.0,939.2100000000002,376,1
14631.0,1006.9799999999998,622,1
14632.0,114.55999999999999,96,1
14633.0,344.9000000000001,96,1
14636.0,609.8500000000001,241,1
14638.0,443.6,166,1
14639.0,2952.3400000000024,1428,1
14640.0,2042.149999999999,829,1
14641.0,110.46,90,1
14642.0,96.12,76,1
14643.0,668.6100000000001,755,1
14644.0,780.4599999999999,252,1
14645.0,597.09,381,1
14646.0,278778.0199999998,197132,1
14647.0,243.21999999999994,95,1
14649.0,1417.2899999999997,1018,1
14651.0,654.5999999999998,344,1
14652.0,114.18000000000002,53,1
14653.0,1937.5999999999997,949,1
14655.0,1930.15,1088,1
14656.0,291.04999999999984,120,1
14657.0,838.2700000000001,465,1
14658.0,247.14999999999998,47,0
14659.0,2456.5300000000007,1183,1
14660.0,285.73999999999995,228,1
14661.0,107.95,35,0
14662.0,771.1700000000003,602,1
14664.0,637.89,466,1
14665.0,1258.3800000000003,500,1
14666.0,179.95,155,1
14667.0,9226.950000000003,5381,1
14669.0,1269.9900000000002,775,1
14670.0,411.5300000000001,337,1
